Compound,Compound_ID,Relation,Gene,Gene_ID
Oxaliplatin,DB00526,BINDS_CbG,GSTT1,2952
Oxaliplatin,DB00526,BINDS_CbG,GSTP1,2950
Oxaliplatin,DB00526,BINDS_CbG,ATP7A,538
Oxaliplatin,DB00526,BINDS_CbG,SLC31A1,1317
Oxaliplatin,DB00526,BINDS_CbG,MT2A,4502
Oxaliplatin,DB00526,BINDS_CbG,ATP7B,540
Oxaliplatin,DB00526,BINDS_CbG,NQO1,1728
Oxaliplatin,DB00526,BINDS_CbG,SOD1,6647
Oxaliplatin,DB00526,BINDS_CbG,MT1A,4489
Oxaliplatin,DB00526,BINDS_CbG,CYP1A2,1544
Oxaliplatin,DB00526,BINDS_CbG,CYP1B1,1545
Oxaliplatin,DB00526,BINDS_CbG,CYP1A1,1543
Oxaliplatin,DB00526,BINDS_CbG,ABCC2,1244
Oxaliplatin,DB00526,BINDS_CbG,GSTM1,2944
Oxaliplatin,DB00526,BINDS_CbG,ABCG2,9429
Oxaliplatin,DB00526,BINDS_CbG,CYP2E1,1571
Oxaliplatin,DB00526,BINDS_CbG,SLC22A3,6581
Oxaliplatin,DB00526,BINDS_CbG,CA4,762
Oxaliplatin,DB00526,BINDS_CbG,MPO,4353
Oxaliplatin,DB00526,BINDS_CbG,SLC22A1,6580
Prednisone,DB00635,BINDS_CbG,NR3C1,2908
Prednisone,DB00635,BINDS_CbG,CYP3A4,1576
Prednisone,DB00635,BINDS_CbG,ABCB1,5243
Prednisone,DB00635,BINDS_CbG,ALB,213
Prednisone,DB00635,BINDS_CbG,SLCO1A2,6579
Prednisone,DB00635,BINDS_CbG,HSD11B1,3290
Prednisone,DB00635,BINDS_CbG,CYP2C19,1557
Phenoxybenzamine,DB00925,BINDS_CbG,ADRA1A,148
Phenoxybenzamine,DB00925,BINDS_CbG,ADRA2A,150
Phenoxybenzamine,DB00925,BINDS_CbG,CALM2,805
Phenoxybenzamine,DB00925,BINDS_CbG,CALM3,808
Phenoxybenzamine,DB00925,BINDS_CbG,SLC22A1,6580
Phenoxybenzamine,DB00925,BINDS_CbG,SLC22A3,6581
Phenoxybenzamine,DB00925,BINDS_CbG,ADRA2C,152
Phenoxybenzamine,DB00925,BINDS_CbG,CALM1,801
Phenoxybenzamine,DB00925,BINDS_CbG,CYP3A4,1576
Nilutamide,DB00665,BINDS_CbG,CYP2C8,1558
Nilutamide,DB00665,BINDS_CbG,AR,367
Nilutamide,DB00665,BINDS_CbG,CYP2C9,1559
Nilutamide,DB00665,BINDS_CbG,POR,5447
Nilutamide,DB00665,BINDS_CbG,CYP2C19,1557
Gallamine Triethiodide,DB00483,BINDS_CbG,ACHE,43
Linezolid,DB00601,BINDS_CbG,MAOB,4129
Linezolid,DB00601,BINDS_CbG,MAOA,4128
Vitamin E,DB00163,BINDS_CbG,GSTA2,2939
Vitamin E,DB00163,BINDS_CbG,ALOX5,240
Vitamin E,DB00163,BINDS_CbG,NR1I2,8856
Vitamin E,DB00163,BINDS_CbG,PRKCA,5578
Vitamin E,DB00163,BINDS_CbG,PPP2CA,5515
Vitamin E,DB00163,BINDS_CbG,SEC14L2,23541
Vitamin E,DB00163,BINDS_CbG,NQO1,1728
Vitamin E,DB00163,BINDS_CbG,GSTM3,2947
Vitamin E,DB00163,BINDS_CbG,PPP2CB,5516
Vitamin E,DB00163,BINDS_CbG,DGKA,1606
Vitamin E,DB00163,BINDS_CbG,GSTO1,9446
Vitamin E,DB00163,BINDS_CbG,GCLC,2729
Vitamin E,DB00163,BINDS_CbG,GSTP1,2950
Vitamin E,DB00163,BINDS_CbG,TTPA,7274
Vitamin E,DB00163,BINDS_CbG,HMOX1,3162
Vitamin E,DB00163,BINDS_CbG,SEC14L4,284904
Vitamin E,DB00163,BINDS_CbG,PRKCB,5579
Vitamin E,DB00163,BINDS_CbG,SOD1,6647
Testolactone,DB00894,BINDS_CbG,CYP19A1,1588
Octreotide,DB00104,BINDS_CbG,SSTR1,6751
Octreotide,DB00104,BINDS_CbG,MPO,4353
Octreotide,DB00104,BINDS_CbG,SSTR2,6752
Fludrocortisone,DB00687,BINDS_CbG,NR3C2,4306
Fludrocortisone,DB00687,BINDS_CbG,NR3C1,2908
Fludrocortisone,DB00687,BINDS_CbG,AR,367
Probucol,DB01599,BINDS_CbG,ABCA1,19
Probucol,DB01599,BINDS_CbG,CES1,1066
Chloroquine,DB00608,BINDS_CbG,ABCB1,5243
Chloroquine,DB00608,BINDS_CbG,CYP3A4,1576
Chloroquine,DB00608,BINDS_CbG,CYP2D6,1565
Chloroquine,DB00608,BINDS_CbG,CYP3A5,1577
Chloroquine,DB00608,BINDS_CbG,GSTA2,2939
Chloroquine,DB00608,BINDS_CbG,CYP2C8,1558
Chloroquine,DB00608,BINDS_CbG,TNF,7124
Chloroquine,DB00608,BINDS_CbG,CYP1A1,1543
Cyanocobalamin,DB00115,BINDS_CbG,MMACHC,25974
Cyanocobalamin,DB00115,BINDS_CbG,MMAB,326625
Cyanocobalamin,DB00115,BINDS_CbG,AMN,81693
Cyanocobalamin,DB00115,BINDS_CbG,TCN1,6947
Cyanocobalamin,DB00115,BINDS_CbG,TCN2,6948
Cyanocobalamin,DB00115,BINDS_CbG,MTHFR,4524
Cyanocobalamin,DB00115,BINDS_CbG,MUT,4594
Cyanocobalamin,DB00115,BINDS_CbG,MTRR,4552
Cyanocobalamin,DB00115,BINDS_CbG,CASP9,842
Cyanocobalamin,DB00115,BINDS_CbG,MTR,4548
Cyanocobalamin,DB00115,BINDS_CbG,CUBN,8029
Cyanocobalamin,DB00115,BINDS_CbG,MMAA,166785
Josamycin,DB01321,BINDS_CbG,CYP3A4,1576
Lomustine,DB01206,BINDS_CbG,CYP3A4,1576
Lomustine,DB01206,BINDS_CbG,CYP2D6,1565
Praziquantel,DB01058,BINDS_CbG,CYP2D6,1565
Praziquantel,DB01058,BINDS_CbG,CYP1A2,1544
Praziquantel,DB01058,BINDS_CbG,CYP3A5,1577
Praziquantel,DB01058,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Praziquantel,DB01058,BINDS_CbG,CYP2C19,1557
Praziquantel,DB01058,BINDS_CbG,CYP3A43,64816
Praziquantel,DB01058,BINDS_CbG,CYP3A7,1551
Praziquantel,DB01058,BINDS_CbG,CYP3A4,1576
Fluvoxamine,DB00176,BINDS_CbG,CYP2C9,1559
Fluvoxamine,DB00176,BINDS_CbG,CYP3A7,1551
Fluvoxamine,DB00176,BINDS_CbG,CYP2B6,1555
Fluvoxamine,DB00176,BINDS_CbG,CYP1A1,1543
Fluvoxamine,DB00176,BINDS_CbG,CYP2C19,1557
Fluvoxamine,DB00176,BINDS_CbG,CYP3A4,1576
Fluvoxamine,DB00176,BINDS_CbG,ABCB1,5243
Fluvoxamine,DB00176,BINDS_CbG,SIGMAR1,10280
Fluvoxamine,DB00176,BINDS_CbG,CYP3A5,1577
Fluvoxamine,DB00176,BINDS_CbG,CYP2D6,1565
Fluvoxamine,DB00176,BINDS_CbG,CYP1A2,1544
Fluvoxamine,DB00176,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Fluvoxamine,DB00176,BINDS_CbG,CYP2E1,1571
Clorazepate,DB00628,BINDS_CbG,GABRB3,2562
Clorazepate,DB00628,BINDS_CbG,CYP3A4,1576
Clorazepate,DB00628,BINDS_CbG,GABRA2,2555
Clorazepate,DB00628,BINDS_CbG,TSPO,706
Carbamazepine,DB00564,BINDS_CbG,CYP1A2,1544
Carbamazepine,DB00564,BINDS_CbG,ABCB1,5243
Carbamazepine,DB00564,BINDS_CbG,CYP2C8,1558
Carbamazepine,DB00564,BINDS_CbG,CYP3A5,1577
Carbamazepine,DB00564,BINDS_CbG,CYP3A4,1576
Carbamazepine,DB00564,BINDS_CbG,RALBP1,10928
Carbamazepine,DB00564,BINDS_CbG,CYP2C9,1559
Carbamazepine,DB00564,BINDS_CbG,CYP2C19,1557
Carbamazepine,DB00564,BINDS_CbG,ABCC2,1244
Carbamazepine,DB00564,BINDS_CbG,CYP3A7,1551
Carbamazepine,DB00564,BINDS_CbG,UGT2B7,7364
Carbamazepine,DB00564,BINDS_CbG,SCN9A,6335
Carbamazepine,DB00564,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Carbamazepine,DB00564,BINDS_CbG,CYP2B6,1555
Tetrabenazine,DB04844,BINDS_CbG,SLC18A2,6571
Tetrabenazine,DB04844,BINDS_CbG,CBR1,873
Tetrabenazine,DB04844,BINDS_CbG,CYP2D6,1565
Vinblastine,DB00570,BINDS_CbG,ABCC1,4363
Vinblastine,DB00570,BINDS_CbG,TUBB4B,10383
Vinblastine,DB00570,BINDS_CbG,ABCB1,5243
Vinblastine,DB00570,BINDS_CbG,TUBB,203068
Vinblastine,DB00570,BINDS_CbG,TUBE1,51175
Vinblastine,DB00570,BINDS_CbG,CYP3A4,1576
Vinblastine,DB00570,BINDS_CbG,ABCC6,368
Vinblastine,DB00570,BINDS_CbG,ABCB11,8647
Vinblastine,DB00570,BINDS_CbG,TUBB6,84617
Vinblastine,DB00570,BINDS_CbG,TUBG1,7283
Vinblastine,DB00570,BINDS_CbG,ABCC2,1244
Vinblastine,DB00570,BINDS_CbG,TUBB4A,10382
Vinblastine,DB00570,BINDS_CbG,TUBA1A,7846
Vinblastine,DB00570,BINDS_CbG,JUN,3725
Vinblastine,DB00570,BINDS_CbG,CYP2D6,1565
Vinblastine,DB00570,BINDS_CbG,TUBB2B,347733
Vinblastine,DB00570,BINDS_CbG,TUBB2A,7280
Vinblastine,DB00570,BINDS_CbG,NR5A1,2516
Vinblastine,DB00570,BINDS_CbG,TUBD1,51174
Ixabepilone,DB04845,BINDS_CbG,TUBB,203068
Ixabepilone,DB04845,BINDS_CbG,CYP3A4,1576
Ixabepilone,DB04845,BINDS_CbG,TUBB4A,10382
Ixabepilone,DB04845,BINDS_CbG,TUBB4B,10383
Ixabepilone,DB04845,BINDS_CbG,TUBB2A,7280
Ixabepilone,DB04845,BINDS_CbG,TUBB6,84617
Ixabepilone,DB04845,BINDS_CbG,TUBB2B,347733
Sulfathiazole,DB06147,BINDS_CbG,CYP19A1,1588
Delavirdine,DB00705,BINDS_CbG,CYP1A2,1544
Delavirdine,DB00705,BINDS_CbG,CYP2C19,1557
Delavirdine,DB00705,BINDS_CbG,CYP3A7,1551
Delavirdine,DB00705,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Delavirdine,DB00705,BINDS_CbG,CYP2C8,1558
Delavirdine,DB00705,BINDS_CbG,CYP2C9,1559
Delavirdine,DB00705,BINDS_CbG,CYP3A4,1576
Delavirdine,DB00705,BINDS_CbG,CYP2D6,1565
Delavirdine,DB00705,BINDS_CbG,CYP3A5,1577
Bedaquiline,DB08903,BINDS_CbG,CYP3A4,1576
Clocortolone,DB00838,BINDS_CbG,NR3C1,2908
Ethinyl Estradiol,DB00977,BINDS_CbG,NR1I2,8856
Ethinyl Estradiol,DB00977,BINDS_CbG,SHBG,6462
Ethinyl Estradiol,DB00977,BINDS_CbG,ABCB1,5243
Ethinyl Estradiol,DB00977,BINDS_CbG,ABCC2,1244
Ethinyl Estradiol,DB00977,BINDS_CbG,CYP2B6,1555
Ethinyl Estradiol,DB00977,BINDS_CbG,SLC10A1,6554
Ethinyl Estradiol,DB00977,BINDS_CbG,ESR2,2100
Ethinyl Estradiol,DB00977,BINDS_CbG,ESR1,2099
Ethinyl Estradiol,DB00977,BINDS_CbG,ABCB11,8647
Ethinyl Estradiol,DB00977,BINDS_CbG,CYP3A4,1576
Ethinyl Estradiol,DB00977,BINDS_CbG,AOX1,316
Ethinyl Estradiol,DB00977,BINDS_CbG,CYP2C8,1558
Erythrityl Tetranitrate,DB01613,BINDS_CbG,NPR1,4881
Erythrityl Tetranitrate,DB01613,BINDS_CbG,NPR2,4882
Erythromycin,DB00199,BINDS_CbG,CYP1A2,1544
Erythromycin,DB00199,BINDS_CbG,CYP3A7,1551
Erythromycin,DB00199,BINDS_CbG,SLCO1A2,6579
Erythromycin,DB00199,BINDS_CbG,SLC22A7,10864
Erythromycin,DB00199,BINDS_CbG,ABCB1,5243
Erythromycin,DB00199,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Erythromycin,DB00199,BINDS_CbG,CYP3A4,1576
Erythromycin,DB00199,BINDS_CbG,ABCC1,4363
Erythromycin,DB00199,BINDS_CbG,CYP3A5,1577
Erythromycin,DB00199,BINDS_CbG,CYP2B6,1555
Choline,DB00122,BINDS_CbG,ADORA2A,135
Choline,DB00122,BINDS_CbG,PLD2,5338
Choline,DB00122,BINDS_CbG,SLC44A1,23446
Choline,DB00122,BINDS_CbG,SLC44A4,80736
Choline,DB00122,BINDS_CbG,SLC22A3,6581
Choline,DB00122,BINDS_CbG,PDE3A,5139
Choline,DB00122,BINDS_CbG,ACHE,43
Choline,DB00122,BINDS_CbG,PDE3B,5140
Choline,DB00122,BINDS_CbG,PCYT1A,5130
Choline,DB00122,BINDS_CbG,CHKA,1119
Choline,DB00122,BINDS_CbG,PDE4B,5142
Choline,DB00122,BINDS_CbG,SLC44A2,57153
Choline,DB00122,BINDS_CbG,SLC44A3,126969
Choline,DB00122,BINDS_CbG,SLC22A4,6583
Choline,DB00122,BINDS_CbG,PDE4D,5144
Choline,DB00122,BINDS_CbG,SLC22A1,6580
Choline,DB00122,BINDS_CbG,PDE4A,5141
Choline,DB00122,BINDS_CbG,CEPT1,10390
Choline,DB00122,BINDS_CbG,SLC22A5,6584
Choline,DB00122,BINDS_CbG,CHDH,55349
Choline,DB00122,BINDS_CbG,BCHE,590
Choline,DB00122,BINDS_CbG,PLD1,5337
Choline,DB00122,BINDS_CbG,ADORA1,134
Choline,DB00122,BINDS_CbG,CHKB,1120
Mesoridazine,DB00933,BINDS_CbG,KCNH2,3757
Mesoridazine,DB00933,BINDS_CbG,HTR2A,3356
Mesoridazine,DB00933,BINDS_CbG,HRH1,3269
Mesoridazine,DB00933,BINDS_CbG,CYP2D6,1565
Rosuvastatin,DB01098,BINDS_CbG,SLCO2B1,11309
Rosuvastatin,DB01098,BINDS_CbG,ABCB11,8647
Rosuvastatin,DB01098,BINDS_CbG,SLCO1B3,28234
Rosuvastatin,DB01098,BINDS_CbG,SLC7A11,23657
Rosuvastatin,DB01098,BINDS_CbG,SLCO1B1,10599
Rosuvastatin,DB01098,BINDS_CbG,CYP3A5,1577
Rosuvastatin,DB01098,BINDS_CbG,HMGCR,3156
Rosuvastatin,DB01098,BINDS_CbG,CYP3A4,1576
Rosuvastatin,DB01098,BINDS_CbG,ABCC1,4363
Rosuvastatin,DB01098,BINDS_CbG,ABCG2,9429
Rosuvastatin,DB01098,BINDS_CbG,CYP2C19,1557
Rosuvastatin,DB01098,BINDS_CbG,SLCO1A2,6579
Rosuvastatin,DB01098,BINDS_CbG,ALB,213
Rosuvastatin,DB01098,BINDS_CbG,CYP2C9,1559
Rosuvastatin,DB01098,BINDS_CbG,ABCC4,10257
Isradipine,DB00270,BINDS_CbG,CACNA1D,776
Isradipine,DB00270,BINDS_CbG,CYP3A4,1576
Isradipine,DB00270,BINDS_CbG,CACNA1H,8912
Isradipine,DB00270,BINDS_CbG,CACNB2,783
Isradipine,DB00270,BINDS_CbG,CACNA2D2,9254
Isradipine,DB00270,BINDS_CbG,CACNA2D1,781
Isradipine,DB00270,BINDS_CbG,CACNA1C,775
Doxorubicin,DB00997,BINDS_CbG,ABCC10,89845
Doxorubicin,DB00997,BINDS_CbG,ABCG2,9429
Doxorubicin,DB00997,BINDS_CbG,NOS2,4843
Doxorubicin,DB00997,BINDS_CbG,YWHAG,7532
Doxorubicin,DB00997,BINDS_CbG,ABCB11,8647
Doxorubicin,DB00997,BINDS_CbG,CBR3,874
Doxorubicin,DB00997,BINDS_CbG,ABCC1,4363
Doxorubicin,DB00997,BINDS_CbG,CYP1B1,1545
Doxorubicin,DB00997,BINDS_CbG,CBR1,873
Doxorubicin,DB00997,BINDS_CbG,AURKA,6790
Doxorubicin,DB00997,BINDS_CbG,NDUFS2,4720
Doxorubicin,DB00997,BINDS_CbG,NDUFS7,374291
Doxorubicin,DB00997,BINDS_CbG,ABCC6,368
Doxorubicin,DB00997,BINDS_CbG,XDH,7498
Doxorubicin,DB00997,BINDS_CbG,AKR1A1,10327
Doxorubicin,DB00997,BINDS_CbG,NQO1,1728
Doxorubicin,DB00997,BINDS_CbG,ABCB8,11194
Doxorubicin,DB00997,BINDS_CbG,NDUFS3,4722
Doxorubicin,DB00997,BINDS_CbG,TOP2A,7153
Doxorubicin,DB00997,BINDS_CbG,CYP2B6,1555
Doxorubicin,DB00997,BINDS_CbG,ABCB1,5243
Doxorubicin,DB00997,BINDS_CbG,ABCC2,1244
Doxorubicin,DB00997,BINDS_CbG,CYP2D6,1565
Doxorubicin,DB00997,BINDS_CbG,ABCC3,8714
Doxorubicin,DB00997,BINDS_CbG,CYP3A4,1576
Doxorubicin,DB00997,BINDS_CbG,NOS3,4846
Doxorubicin,DB00997,BINDS_CbG,AKR1C3,8644
Doxorubicin,DB00997,BINDS_CbG,RALBP1,10928
Doxorubicin,DB00997,BINDS_CbG,POR,5447
Doxorubicin,DB00997,BINDS_CbG,DHCR7,1717
Trospium,DB00209,BINDS_CbG,CYP2D6,1565
Ritodrine,DB00867,BINDS_CbG,PGD,5226
Rifaximin,DB01220,BINDS_CbG,NR1I2,8856
Rifaximin,DB01220,BINDS_CbG,CYP3A4,1576
Glisoxepide,DB01289,BINDS_CbG,ABCC8,6833
Glisoxepide,DB01289,BINDS_CbG,KCNJ11,3767
Glisoxepide,DB01289,BINDS_CbG,KCNJ8,3764
Homoharringtonine,DB04865,BINDS_CbG,RPL3,6122
Flunitrazepam,DB01544,BINDS_CbG,GABRA2,2555
Flunitrazepam,DB01544,BINDS_CbG,CYP2C19,1557
Flunitrazepam,DB01544,BINDS_CbG,CYP2C9,1559
Flunitrazepam,DB01544,BINDS_CbG,UGT2B7,7364
Flunitrazepam,DB01544,BINDS_CbG,CYP2A6,1548
Flunitrazepam,DB01544,BINDS_CbG,CYP1A2,1544
Flunitrazepam,DB01544,BINDS_CbG,TSPO,706
Flunitrazepam,DB01544,BINDS_CbG,UGT1A3,54659
Flunitrazepam,DB01544,BINDS_CbG,CYP2B6,1555
Flunitrazepam,DB01544,BINDS_CbG,CYP2E1,1571
Flunitrazepam,DB01544,BINDS_CbG,UGT1A1,54658
Flunitrazepam,DB01544,BINDS_CbG,CYP3A4,1576
Menadione,DB00170,BINDS_CbG,CYP2A6,1548
Menadione,DB00170,BINDS_CbG,PROC,5624
Menadione,DB00170,BINDS_CbG,F10,2159
Menadione,DB00170,BINDS_CbG,XDH,7498
Menadione,DB00170,BINDS_CbG,CYP1A2,1544
Menadione,DB00170,BINDS_CbG,GGCX,2677
Menadione,DB00170,BINDS_CbG,NQO2,4835
Menadione,DB00170,BINDS_CbG,CYP2E1,1571
Menadione,DB00170,BINDS_CbG,PROZ,8858
Menadione,DB00170,BINDS_CbG,AOX1,316
Menadione,DB00170,BINDS_CbG,VKORC1,79001
Menadione,DB00170,BINDS_CbG,NQO1,1728
Menadione,DB00170,BINDS_CbG,F2,2147
Menadione,DB00170,BINDS_CbG,PROS1,5627
Menadione,DB00170,BINDS_CbG,F9,2158
Menadione,DB00170,BINDS_CbG,MAOB,4129
Menadione,DB00170,BINDS_CbG,F7,2155
Menadione,DB00170,BINDS_CbG,CYP1A1,1543
Menadione,DB00170,BINDS_CbG,MTHFR,4524
Menadione,DB00170,BINDS_CbG,VKORC1L1,154807
Propylhexedrine,DB06714,BINDS_CbG,SLC18A2,6571
Ifenprodil,DB08954,BINDS_CbG,EBP,10682
Ifenprodil,DB08954,BINDS_CbG,SIGMAR1,10280
Ifenprodil,DB08954,BINDS_CbG,KCNH2,3757
Ifenprodil,DB08954,BINDS_CbG,HRH1,3269
Haloperidol,DB00502,BINDS_CbG,HTR2B,3357
Haloperidol,DB00502,BINDS_CbG,H1F0,3005
Haloperidol,DB00502,BINDS_CbG,SIGMAR1,10280
Haloperidol,DB00502,BINDS_CbG,KCNH2,3757
Haloperidol,DB00502,BINDS_CbG,CYP2C9,1559
Haloperidol,DB00502,BINDS_CbG,CYP3A5,1577
Haloperidol,DB00502,BINDS_CbG,HRH1,3269
Haloperidol,DB00502,BINDS_CbG,CYP2D6,1565
Haloperidol,DB00502,BINDS_CbG,CYP2C19,1557
Haloperidol,DB00502,BINDS_CbG,CBR1,873
Haloperidol,DB00502,BINDS_CbG,HTR2A,3356
Haloperidol,DB00502,BINDS_CbG,CYP3A7,1551
Haloperidol,DB00502,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Haloperidol,DB00502,BINDS_CbG,CYP3A4,1576
Haloperidol,DB00502,BINDS_CbG,CYP1A1,1543
Haloperidol,DB00502,BINDS_CbG,CYP1A2,1544
Haloperidol,DB00502,BINDS_CbG,EBP,10682
Haloperidol,DB00502,BINDS_CbG,ABCB1,5243
Haloperidol,DB00502,BINDS_CbG,UGT1A9,54600
Deserpidine,DB01089,BINDS_CbG,SLC18A2,6571
Azatadine,DB00719,BINDS_CbG,HRH1,3269
Azatadine,DB00719,BINDS_CbG,CYP3A4,1576
Esomeprazole,DB00736,BINDS_CbG,CYP2C19,1557
Esomeprazole,DB00736,BINDS_CbG,CYP3A4,1576
Esomeprazole,DB00736,BINDS_CbG,ATP4B,496
Esomeprazole,DB00736,BINDS_CbG,ATP4A,495
Omeprazole,DB00338,BINDS_CbG,CYP11A1,1583
Omeprazole,DB00338,BINDS_CbG,CYP1A1,1543
Omeprazole,DB00338,BINDS_CbG,ABCG2,9429
Omeprazole,DB00338,BINDS_CbG,ABCB1,5243
Omeprazole,DB00338,BINDS_CbG,CYP2C9,1559
Omeprazole,DB00338,BINDS_CbG,CYP3A4,1576
Omeprazole,DB00338,BINDS_CbG,CYP2D6,1565
Omeprazole,DB00338,BINDS_CbG,CYP1A2,1544
Omeprazole,DB00338,BINDS_CbG,CYP1B1,1545
Omeprazole,DB00338,BINDS_CbG,CYP2C8,1558
Omeprazole,DB00338,BINDS_CbG,ABCC3,8714
Omeprazole,DB00338,BINDS_CbG,ATP4A,495
Omeprazole,DB00338,BINDS_CbG,ATP4B,496
Omeprazole,DB00338,BINDS_CbG,CYP2C19,1557
Omeprazole,DB00338,BINDS_CbG,CYP2C18,1562
Felypressin,DB00093,BINDS_CbG,AVPR1A,552
Mirabegron,DB08893,BINDS_CbG,ABCB1,5243
Mirabegron,DB08893,BINDS_CbG,ALB,213
Mirabegron,DB08893,BINDS_CbG,CYP2D6,1565
Mirabegron,DB08893,BINDS_CbG,ORM1,5004
Mirabegron,DB08893,BINDS_CbG,SLCO1A2,6579
Mirabegron,DB08893,BINDS_CbG,BCHE,590
Mirabegron,DB08893,BINDS_CbG,CYP3A4,1576
Icatibant,DB06196,BINDS_CbG,ANPEP,290
Icatibant,DB06196,BINDS_CbG,BDKRB2,624
Bupivacaine,DB00297,BINDS_CbG,PTGER1,5731
Bupivacaine,DB00297,BINDS_CbG,CYP2D6,1565
Bupivacaine,DB00297,BINDS_CbG,CYP3A4,1576
Bupivacaine,DB00297,BINDS_CbG,CYP2C19,1557
Bupivacaine,DB00297,BINDS_CbG,CYP1A2,1544
Bupivacaine,DB00297,BINDS_CbG,SCN10A,6336
Ambenonium,DB01122,BINDS_CbG,BCHE,590
Ambenonium,DB01122,BINDS_CbG,ACHE,43
Aprindine,DB01429,BINDS_CbG,CYP2D6,1565
Aprindine,DB01429,BINDS_CbG,ORM1,5004
Aprindine,DB01429,BINDS_CbG,CALM3,808
Aprindine,DB01429,BINDS_CbG,CALM1,801
Aprindine,DB01429,BINDS_CbG,CALM2,805
Desonide,DB01260,BINDS_CbG,NR3C1,2908
Oxiconazole,DB00239,BINDS_CbG,CYP2C19,1557
Oxiconazole,DB00239,BINDS_CbG,CYP3A4,1576
Lamotrigine,DB00555,BINDS_CbG,SCN3A,6328
Lamotrigine,DB00555,BINDS_CbG,SCN9A,6335
Lamotrigine,DB00555,BINDS_CbG,SCN10A,6336
Lamotrigine,DB00555,BINDS_CbG,UGT1A3,54659
Lamotrigine,DB00555,BINDS_CbG,UGT1A4,54657
Lamotrigine,DB00555,BINDS_CbG,ABCB1,5243
Hydrocodone,DB00956,BINDS_CbG,CYP2D6,1565
Hydrocodone,DB00956,BINDS_CbG,CYP3A4,1576
Chlorthalidone,DB00310,BINDS_CbG,CA1,759
Chlorthalidone,DB00310,BINDS_CbG,CA5B,11238
Chlorthalidone,DB00310,BINDS_CbG,CA2,760
Chlorthalidone,DB00310,BINDS_CbG,CA9,768
Chlorthalidone,DB00310,BINDS_CbG,CA5A,763
Chlorthalidone,DB00310,BINDS_CbG,CA4,762
Loteprednol,DB00873,BINDS_CbG,NR3C1,2908
Bromocriptine,DB01200,BINDS_CbG,HTR7,3363
Bromocriptine,DB01200,BINDS_CbG,ADRA1A,148
Bromocriptine,DB01200,BINDS_CbG,CYP3A4,1576
Bromocriptine,DB01200,BINDS_CbG,ABCB1,5243
Bromocriptine,DB01200,BINDS_CbG,HTR2A,3356
Bromocriptine,DB01200,BINDS_CbG,ADRA2C,152
Bromocriptine,DB01200,BINDS_CbG,ADRA2A,150
Bromocriptine,DB01200,BINDS_CbG,CYP1A2,1544
Bromocriptine,DB01200,BINDS_CbG,HTR2B,3357
Theobromine,DB01412,BINDS_CbG,PDE4B,5142
Theobromine,DB01412,BINDS_CbG,CYP2E1,1571
Theobromine,DB01412,BINDS_CbG,ADORA1,134
Theobromine,DB01412,BINDS_CbG,CYP1A2,1544
Theobromine,DB01412,BINDS_CbG,ADORA2A,135
Anastrozole,DB01217,BINDS_CbG,CYP19A1,1588
Anastrozole,DB01217,BINDS_CbG,CYP1A2,1544
Anastrozole,DB01217,BINDS_CbG,CYP3A4,1576
Anastrozole,DB01217,BINDS_CbG,CYP2C9,1559
Dutasteride,DB01126,BINDS_CbG,CYP3A5,1577
Dutasteride,DB01126,BINDS_CbG,CYP3A4,1576
Dutasteride,DB01126,BINDS_CbG,SRD5A1,6715
Cinnarizine,DB00568,BINDS_CbG,CYP1A1,1543
Cinnarizine,DB00568,BINDS_CbG,CYP2B6,1555
Cinnarizine,DB00568,BINDS_CbG,CYP2A6,1548
Cinnarizine,DB00568,BINDS_CbG,CACNA1H,8912
Cinnarizine,DB00568,BINDS_CbG,CACNA1C,775
Cinnarizine,DB00568,BINDS_CbG,HRH1,3269
Cinnarizine,DB00568,BINDS_CbG,CACNA1D,776
Cinnarizine,DB00568,BINDS_CbG,CYP2D6,1565
Cinnarizine,DB00568,BINDS_CbG,CACNA1I,8911
Cinnarizine,DB00568,BINDS_CbG,CYP2C9,1559
Cinnarizine,DB00568,BINDS_CbG,CYP1A2,1544
Sulfinpyrazone,DB01138,BINDS_CbG,ABCC4,10257
Sulfinpyrazone,DB01138,BINDS_CbG,CYP2B6,1555
Sulfinpyrazone,DB01138,BINDS_CbG,CYP2C9,1559
Sulfinpyrazone,DB01138,BINDS_CbG,ABCC6,368
Sulfinpyrazone,DB01138,BINDS_CbG,ABCB1,5243
Sulfinpyrazone,DB01138,BINDS_CbG,CYP2C8,1558
Sulfinpyrazone,DB01138,BINDS_CbG,FABP2,2169
Sulfinpyrazone,DB01138,BINDS_CbG,ABCC1,4363
Sulfinpyrazone,DB01138,BINDS_CbG,ABCC2,1244
Sulfinpyrazone,DB01138,BINDS_CbG,ABCC3,8714
Sulfinpyrazone,DB01138,BINDS_CbG,ABCC5,10057
Sulfinpyrazone,DB01138,BINDS_CbG,CYP3A4,1576
Topotecan,DB01030,BINDS_CbG,TOP1,7150
Topotecan,DB01030,BINDS_CbG,TOP1MT,116447
Topotecan,DB01030,BINDS_CbG,CYP3A4,1576
Topotecan,DB01030,BINDS_CbG,ABCB1,5243
