"","name","Degree","Aspect"
"39866","endothelial cell differentiation",3,"Total degree"
"39867","endothelial cell morphogenesis",8,"Total degree"
"39868","endothelial cell proliferation",2,"Total degree"
"39869","Endothelin Pathways",3,"Total degree"
"39870","Endothelins",4,"Total degree"
"39871","ENDOV",2,"Total degree"
"39872","Energy dependent regulation of mTOR by LKB1-AMPK",1,"Total degree"
"39873","energy reserve metabolic process",22,"Total degree"
"39874","Enflurane",8,"Total degree"
"39875","ENG",3,"Total degree"
"39876","ENGASE",1,"Total degree"
"39877","ENHO",1,"Total degree"
"39878","ENKD1",1,"Total degree"
"39879","ENO1",3,"Total degree"
"39880","ENO2",3,"Total degree"
"39881","ENO3",3,"Total degree"
"39882","ENOPH1",8,"Total degree"
"39883","eNOS activation",3,"Total degree"
"39884","ENOSF1",2,"Total degree"
"39885","ENOX1",2,"Total degree"
"39886","ENOX2",2,"Total degree"
"39887","Enoxacin",2,"Total degree"
"39888","Enoxaparin",3,"Total degree"
"39889","Enoximone",1,"Total degree"
"39890","ENPEP",3,"Total degree"
"39891","ENPP1",5,"Total degree"
"39892","ENPP2",2,"Total degree"
"39893","ENPP3",3,"Total degree"
"39894","ENPP4",2,"Total degree"
"39895","ENPP5",1,"Total degree"
"39896","ENPP6",2,"Total degree"
"39897","ENPP7",3,"Total degree"
"39898","Enprofylline",4,"Total degree"
"39899","ENSA",3,"Total degree"
"39900","Entacapone",2,"Total degree"
"39901","ENTHD2",1,"Total degree"
"39902","ENTPD1",2,"Total degree"
"39903","ENTPD3",2,"Total degree"
"39904","ENTPD4",2,"Total degree"
"39905","ENTPD5",2,"Total degree"
"39906","ENTPD6",2,"Total degree"
"39907","ENTPD8",2,"Total degree"
"39908","entry into host",17,"Total degree"
"39909","ENY2",3,"Total degree"
"39910","Enzalutamide",10,"Total degree"
"39911","EOGT",2,"Total degree"
"39912","EOMES",3,"Total degree"
"39913","EP300",3,"Total degree"
"39914","EP400",3,"Total degree"
"39915","EPAS1",3,"Total degree"
"39916","EPB41",3,"Total degree"
"39917","EPB41L1",3,"Total degree"
"39918","EPB41L2",2,"Total degree"
"39919","EPB41L3",2,"Total degree"
"39920","EPB41L4A",1,"Total degree"
"39921","EPB41L4B",2,"Total degree"
"39922","EPB41L5",3,"Total degree"
"39923","EPB42",2,"Total degree"
"39924","EPC1",3,"Total degree"
"39925","EPC2",2,"Total degree"
"39926","EPCAM",2,"Total degree"
"39927","EPDR1",2,"Total degree"
"39928","EPG5",2,"Total degree"
"39929","EPGN",2,"Total degree"
"39930","EPH-ephrin mediated repulsion of cells",7,"Total degree"
"39931","EPH-Ephrin signaling",12,"Total degree"
"39932","EPHA-mediated growth cone collapse",3,"Total degree"
"39933","EPHA forward signaling",4,"Total degree"
"39934","EPHA1",3,"Total degree"
"39935","EPHA2",8,"Total degree"
"39936","EPHA2 forward signaling",4,"Total degree"
"39937","EPHA3",15,"Total degree"
"39938","EPHA4",7,"Total degree"
"39939","EPHB-mediated forward signaling",3,"Total degree"
"39940","EPHB forward signaling",8,"Total degree"
"39941","EPHB1",4,"Total degree"
"39942","EPHB3",6,"Total degree"
"39943","EPHB4",7,"Total degree"
"39944","EPHB6",10,"Total degree"
"39945","Ephedrine",5,"Total degree"
"39946","Ephrin A reverse signaling",1,"Total degree"
"39947","Ephrin B reverse signaling",3,"Total degree"
"39948","ephrin receptor signaling pathway",8,"Total degree"
"39949","Ephrin signaling",4,"Total degree"
"39950","EphrinA-EPHA pathway",1,"Total degree"
"39951","EPHX1",3,"Total degree"
"39952","EPHX2",7,"Total degree"
"39953","epidermis development",3,"Total degree"
"39954","Epigenetic regulation of gene expression",9,"Total degree"
"39955","Epinastine",10,"Total degree"
"39956","Epinephrine",11,"Total degree"
"39957","Epirubicin",8,"Total degree"
"39958","epithelial cell differentiation",3,"Total degree"
"39959","epithelial cell maturation",4,"Total degree"
"39960","epithelial structure maintenance",17,"Total degree"
"39961","epithelial tube morphogenesis",13,"Total degree"
"39962","Eplerenone",6,"Total degree"
"39963","EPM2A",3,"Total degree"
"39964","EPM2AIP1",2,"Total degree"
"39965","EPN1",3,"Total degree"
"39966","EPN2",2,"Total degree"
"39967","EPO",3,"Total degree"
"39968","EPO Receptor Signaling",3,"Total degree"
"39969","EPO signaling pathway",7,"Total degree"
"39970","Epoprostenol",4,"Total degree"
"39971","EPOR",3,"Total degree"
"39972","EPPK1",1,"Total degree"
"39973","Eprosartan",3,"Total degree"
"39974","EPRS",4,"Total degree"
"39975","EPS15",3,"Total degree"
"39976","EPS15L1",3,"Total degree"
"39977","EPS8",3,"Total degree"
"39978","EPS8L1",2,"Total degree"
"39979","EPS8L2",2,"Total degree"
"39980","EPSTI1",1,"Total degree"
"39981","EPT1",3,"Total degree"
"39982","Equilin",1,"Total degree"
"39983","ER-Phagosome pathway",18,"Total degree"
"39984","ER Quality Control Compartment (ERQC)",1,"Total degree"
"39985","ERAL1",3,"Total degree"
"39986","ERAP1",3,"Total degree"
"39987","ERAP2",7,"Total degree"
"39988","ErbB receptor signaling network",4,"Total degree"
"39989","ErbB Signaling Pathway",9,"Total degree"
"39990","ErbB1 downstream signaling",8,"Total degree"
"39991","ERBB2",57,"Total degree"
"39992","ErbB2/ErbB3 signaling events",6,"Total degree"
"39993","ERBB2IP",3,"Total degree"
"39994","ERBB3",44,"Total degree"
"39995","ErbB4 signaling events",7,"Total degree"
"39996","ERC1",3,"Total degree"
"39997","ERCC1",3,"Total degree"
"39998","ERCC2",3,"Total degree"
"39999","ERCC3",3,"Total degree"
"40000","ERCC4",3,"Total degree"
"40001","ERCC5",3,"Total degree"
"40002","ERCC6",3,"Total degree"
"40003","ERCC6L2",2,"Total degree"
"40004","ERCC8",3,"Total degree"
"40005","ERF",3,"Total degree"
"40006","ERG",3,"Total degree"
"40007","ERGIC1",2,"Total degree"
"40008","ERGIC2",1,"Total degree"
"40009","ERGIC3",1,"Total degree"
"40010","Ergocalciferol",5,"Total degree"
"40011","Ergoloid mesylate",2,"Total degree"
"40012","Ergonovine",3,"Total degree"
"40013","Ergotamine",8,"Total degree"
"40014","ERH",3,"Total degree"
"40015","ERI1",3,"Total degree"
"40016","ERI2",2,"Total degree"
"40017","ERI3",3,"Total degree"
"40018","Eribulin",6,"Total degree"
"40019","ERICH1",1,"Total degree"
"40020","ERICH5",1,"Total degree"
"40021","ERK activation",1,"Total degree"
"40022","ERK1 activation",1,"Total degree"
"40023","ERK2 activation",1,"Total degree"
"40024","ERLEC1",3,"Total degree"
"40025","ERLIN1",2,"Total degree"
"40026","ERLIN2",2,"Total degree"
"40027","Erlotinib",28,"Total degree"
"40028","ERMAP",1,"Total degree"
"40029","ERMARD",1,"Total degree"
"40030","ERMP1",1,"Total degree"
"40031","ERN1",4,"Total degree"
"40032","ERN2",2,"Total degree"
"40033","ERO1L",3,"Total degree"
"40034","ERO1LB",4,"Total degree"
"40035","ERP27",2,"Total degree"
"40036","ERP29",2,"Total degree"
"40037","ERP44",2,"Total degree"
"40038","ERRFI1",3,"Total degree"
"40039","ERV3-1",1,"Total degree"
"40040","Erythrityl Tetranitrate",2,"Total degree"
"40041","Erythromycin",10,"Total degree"
"40042","ESAM",3,"Total degree"
"40043","Escitalopram",6,"Total degree"
"40044","ESCO1",3,"Total degree"
"40045","ESD",4,"Total degree"
"40046","ESF1",1,"Total degree"
"40047","Esomeprazole",4,"Total degree"
"40048","ESPL1",3,"Total degree"
"40049","ESPN",2,"Total degree"
"40050","ESR1",33,"Total degree"
"40051","ESR2",16,"Total degree"
"40052","ESRP1",2,"Total degree"
"40053","ESRP2",2,"Total degree"
"40054","ESRRA",6,"Total degree"
"40055","establishment of apical/basal cell polarity",1,"Total degree"
"40056","establishment of mitochondrion localization, microtubule-mediated",5,"Total degree"
"40057","establishment of protein localization to chromosome",1,"Total degree"
"40058","establishment of RNA localization",3,"Total degree"
"40059","Establishment of Sister Chromatid Cohesion",1,"Total degree"
"40060","establishment or maintenance of bipolar cell polarity",2,"Total degree"
"40061","establishment or maintenance of cell polarity",4,"Total degree"
"40062","Estazolam",5,"Total degree"
"40063","Estradiol",33,"Total degree"
"40064","Estradiol valerate/Dienogest",1,"Total degree"
"40065","Estramustine",6,"Total degree"
"40066","Estriol",5,"Total degree"
"40067","Estrogen metabolism",4,"Total degree"
"40068","Estrogen Receptor Pathway",2,"Total degree"
"40069","Estrogen signaling pathway",3,"Total degree"
"40070","Estrone",18,"Total degree"
"40071","Estropipate",8,"Total degree"
"40072","ESYT1",2,"Total degree"
"40073","ESYT2",2,"Total degree"
"40074","Eszopiclone",6,"Total degree"
"40075","ETAA1",1,"Total degree"
"40076","ETF1",3,"Total degree"
"40077","ETFA",3,"Total degree"
"40078","ETFB",7,"Total degree"
"40079","ETFDH",3,"Total degree"
"40080","Ethacrynic acid",3,"Total degree"
"40081","Ethanol",11,"Total degree"
"40082","Ethanolamine Oleate",4,"Total degree"
"40083","Ethchlorvynol",1,"Total degree"
"40084","ETHE1",3,"Total degree"
"40085","ether metabolic process",9,"Total degree"
"40086","Ethinamate",2,"Total degree"
"40087","Ethinyl Estradiol",12,"Total degree"
"40088","Ethopropazine",1,"Total degree"
"40089","Ethosuximide",6,"Total degree"
"40090","Ethotoin",5,"Total degree"
"40091","Ethylmorphine",6,"Total degree"
"40092","Ethynodiol",2,"Total degree"
"40093","Etidronic acid",2,"Total degree"
"40094","ETNK1",3,"Total degree"
"40095","ETNK2",3,"Total degree"
"40096","ETNPPL",2,"Total degree"
"40097","Etodolac",9,"Total degree"
"40098","Etomidate",3,"Total degree"
"40099","Etonogestrel",4,"Total degree"
"40100","Etoposide",19,"Total degree"
"40101","Etoricoxib",8,"Total degree"
"40102","Etravirine",5,"Total degree"
"40103","ETS1",3,"Total degree"
"40104","ETS2",3,"Total degree"
"40105","ETV1",3,"Total degree"
"40106","ETV3",2,"Total degree"
"40107","ETV5",3,"Total degree"
"40108","ETV6",3,"Total degree"
"40109","ETV7",2,"Total degree"
"40110","Eukaryotic Transcription Initiation",15,"Total degree"
"40111","Eukaryotic Translation Elongation",3,"Total degree"
"40112","Eukaryotic Translation Termination",2,"Total degree"
"40113","EV release from cardiac cells and their functional effects",1,"Total degree"
"40114","EVA1A",2,"Total degree"
"40115","EVA1B",2,"Total degree"
"40116","EVA1C",1,"Total degree"
"40117","EVC",3,"Total degree"
"40118","EVC2",2,"Total degree"
"40119","Everolimus",3,"Total degree"
"40120","EVI2A",1,"Total degree"
"40121","EVI2B",1,"Total degree"
"40122","EVI5",3,"Total degree"
"40123","EVI5L",2,"Total degree"
"40124","EVL",10,"Total degree"
"40125","Evolocumab Mechanism",2,"Total degree"
"40126","EVPLL",2,"Total degree"
"40127","EVX1",2,"Total degree"
"40128","EWSR1",2,"Total degree"
"40129","EXD2",2,"Total degree"
"40130","EXD3",2,"Total degree"
"40131","execution phase of apoptosis",1,"Total degree"
"40132","Exemestane",2,"Total degree"
"40133","EXO1",3,"Total degree"
"40134","EXO5",2,"Total degree"
"40135","EXOC1",3,"Total degree"
"40136","EXOC2",3,"Total degree"
"40137","EXOC3",3,"Total degree"
"40138","EXOC3L1",2,"Total degree"
"40139","EXOC3L2",2,"Total degree"
"40140","EXOC3L4",2,"Total degree"
"40141","EXOC4",3,"Total degree"
"40142","EXOC5",3,"Total degree"
"40143","EXOC6",3,"Total degree"
"40144","EXOC6B",2,"Total degree"
"40145","EXOC7",3,"Total degree"
"40146","EXOC8",3,"Total degree"
"40147","exocrine system development",2,"Total degree"
"40148","EXOG",2,"Total degree"
"40149","EXOSC1",3,"Total degree"
"40150","EXOSC10",2,"Total degree"
"40151","EXOSC2",3,"Total degree"
"40152","EXOSC3",3,"Total degree"
"40153","EXOSC4",3,"Total degree"
"40154","EXOSC5",3,"Total degree"
"40155","EXOSC7",3,"Total degree"
"40156","EXOSC8",3,"Total degree"
"40157","EXOSC9",3,"Total degree"
"40158","EXPH5",3,"Total degree"
"40159","Export of Viral Ribonucleoproteins from Nucleus",2,"Total degree"
"40160","EXT1",3,"Total degree"
"40161","EXT2",3,"Total degree"
"40162","Extension of Telomeres",6,"Total degree"
"40163","external encapsulating structure organization",1,"Total degree"
"40164","EXTL1",2,"Total degree"
"40165","EXTL2",2,"Total degree"
"40166","EXTL3",3,"Total degree"
"40167","extracellular matrix disassembly",98,"Total degree"
"40168","extracellular matrix organization",15,"Total degree"
"40169","Extracellular matrix organization",91,"Total degree"
"40170","Extracellular vesicle-mediated signaling in recipient cells",12,"Total degree"
"40171","EYA2",3,"Total degree"
"40172","EYA3",2,"Total degree"
"40173","EYA4",2,"Total degree"
"40174","eye development",1,"Total degree"
"40175","eye morphogenesis",30,"Total degree"
"40176","Ezetimibe",15,"Total degree"
"40177","EZH1",3,"Total degree"
"40178","EZH2",16,"Total degree"
"40179","Ezogabine",7,"Total degree"
"40180","EZR",3,"Total degree"
"40181","F10",8,"Total degree"
"40182","F11",3,"Total degree"
"40183","F11R",3,"Total degree"
"40184","F12",4,"Total degree"
"40185","F13A1",4,"Total degree"
"40186","F13B",3,"Total degree"
"40187","F2",10,"Total degree"
"40188","F2R",3,"Total degree"
"40189","F2RL1",3,"Total degree"
"40190","F3",3,"Total degree"
"40191","F5",3,"Total degree"
"40192","F7",4,"Total degree"
"40193","F8",3,"Total degree"
"40194","F8A1",2,"Total degree"
"40195","F9",4,"Total degree"
"40196","FA2H",2,"Total degree"
"40197","FAAH",4,"Total degree"
"40198","FAAH2",2,"Total degree"
"40199","FAAP100",3,"Total degree"
"40200","FAAP20",2,"Total degree"
"40201","FABP1",3,"Total degree"
"40202","FABP2",5,"Total degree"
"40203","FABP3",3,"Total degree"
"40204","FABP4",4,"Total degree"
"40205","FABP5",3,"Total degree"
"40206","Facilitative Na+-independent glucose transporters",7,"Total degree"
"40207","Factors involved in megakaryocyte development and platelet production",91,"Total degree"
"40208","FADD",3,"Total degree"
"40209","FADS1",5,"Total degree"
"40210","FADS2",8,"Total degree"
"40211","FADS3",2,"Total degree"
"40212","FADS6",2,"Total degree"
"40213","FAF1",3,"Total degree"
"40214","FAF2",2,"Total degree"
"40215","FAH",3,"Total degree"
"40216","FAHD1",1,"Total degree"
"40217","FAHD2A",1,"Total degree"
"40218","FAHD2B",1,"Total degree"
"40219","FAIM",3,"Total degree"
"40220","FAIM2",3,"Total degree"
"40221","FAM101B",2,"Total degree"
"40222","FAM102A",1,"Total degree"
"40223","FAM102B",1,"Total degree"
"40224","FAM103A1",2,"Total degree"
"40225","FAM104A",1,"Total degree"
"40226","FAM104B",1,"Total degree"
"40227","FAM107A",2,"Total degree"
"40228","FAM107B",2,"Total degree"
"40229","FAM109A",2,"Total degree"
"40230","FAM109B",2,"Total degree"
"40231","FAM110A",1,"Total degree"
"40232","FAM110B",1,"Total degree"
"40233","FAM110C",2,"Total degree"
"40234","FAM110D",1,"Total degree"
"40235","FAM111A",2,"Total degree"
"40236","FAM111B",1,"Total degree"
"40237","FAM114A1",1,"Total degree"
"40238","FAM114A2",1,"Total degree"
"40239","FAM117A",1,"Total degree"
"40240","FAM117B",1,"Total degree"
"40241","FAM118A",1,"Total degree"
"40242","FAM118B",1,"Total degree"
"40243","FAM120A",1,"Total degree"
"40244","FAM120AOS",1,"Total degree"
"40245","FAM120B",2,"Total degree"
"40246","FAM120C",1,"Total degree"
"40247","FAM122B",1,"Total degree"
"40248","FAM122C",1,"Total degree"
"40249","FAM124A",1,"Total degree"
"40250","FAM124B",1,"Total degree"
"40251","FAM126A",2,"Total degree"
"40252","FAM126B",1,"Total degree"
"40253","FAM127A",1,"Total degree"
"40254","FAM127B",1,"Total degree"
"40255","FAM127C",1,"Total degree"
"40256","FAM129A",2,"Total degree"
"40257","FAM129B",2,"Total degree"
"40258","FAM129C",1,"Total degree"
"40259","FAM131A",1,"Total degree"
"40260","FAM133B",1,"Total degree"
"40261","FAM134A",1,"Total degree"
"40262","FAM134B",2,"Total degree"
"40263","FAM134C",2,"Total degree"
"40264","FAM135A",2,"Total degree"
"40265","FAM136A",1,"Total degree"
"40266","FAM13A",3,"Total degree"
"40267","FAM13B",3,"Total degree"
"40268","FAM13C",1,"Total degree"
"40269","FAM149A",1,"Total degree"
"40270","FAM150B",1,"Total degree"
"40271","FAM151A",1,"Total degree"
"40272","FAM153A",1,"Total degree"
"40273","FAM156B",1,"Total degree"
"40274","FAM159A",1,"Total degree"
"40275","FAM159B",1,"Total degree"
"40276","FAM160A2",2,"Total degree"
"40277","FAM160B1",1,"Total degree"
"40278","FAM160B2",1,"Total degree"
"40279","FAM161A",2,"Total degree"
"40280","FAM161B",1,"Total degree"
"40281","FAM162A",2,"Total degree"
"40282","FAM162B",1,"Total degree"
"40283","FAM163B",1,"Total degree"
"40284","FAM166B",1,"Total degree"
"40285","FAM167A",1,"Total degree"
"40286","FAM167B",1,"Total degree"
"40287","FAM168A",1,"Total degree"
"40288","FAM168B",1,"Total degree"
"40289","FAM169A",1,"Total degree"
"40290","FAM171A1",1,"Total degree"
"40291","FAM171B",1,"Total degree"
"40292","FAM172A",1,"Total degree"
"40293","FAM173A",1,"Total degree"
"40294","FAM174A",1,"Total degree"
"40295","FAM174B",1,"Total degree"
"40296","FAM175B",2,"Total degree"
"40297","FAM177B",1,"Total degree"
"40298","FAM178A",2,"Total degree"
"40299","FAM179B",1,"Total degree"
"40300","FAM180A",1,"Total degree"
"40301","FAM184A",1,"Total degree"
"40302","FAM188A",2,"Total degree"
"40303","FAM189A2",1,"Total degree"
"40304","FAM189B",1,"Total degree"
"40305","FAM192A",1,"Total degree"
"40306","FAM193A",1,"Total degree"
"40307","FAM193B",1,"Total degree"
"40308","FAM195A",1,"Total degree"
"40309","FAM195B",2,"Total degree"
"40310","FAM198A",1,"Total degree"
"40311","FAM198B",1,"Total degree"
"40312","FAM199X",1,"Total degree"
"40313","FAM19A2",1,"Total degree"
"40314","FAM19A5",1,"Total degree"
"40315","FAM200A",1,"Total degree"
"40316","FAM200B",1,"Total degree"
"40317","FAM206A",1,"Total degree"
"40318","FAM207A",1,"Total degree"
"40319","FAM208A",1,"Total degree"
"40320","FAM208B",1,"Total degree"
"40321","FAM20A",2,"Total degree"
"40322","FAM20B",2,"Total degree"
"40323","FAM20C",2,"Total degree"
"40324","FAM210A",1,"Total degree"
"40325","FAM210B",1,"Total degree"
"40326","FAM212A",2,"Total degree"
"40327","FAM212B",1,"Total degree"
"40328","FAM213A",2,"Total degree"
"40329","FAM213B",3,"Total degree"
"40330","FAM214A",1,"Total degree"
"40331","FAM214B",1,"Total degree"
"40332","FAM216A",1,"Total degree"
"40333","FAM217B",1,"Total degree"
"40334","FAM219A",1,"Total degree"
"40335","FAM219B",1,"Total degree"
"40336","FAM21A",2,"Total degree"
"40337","FAM21C",2,"Total degree"
"40338","FAM220A",1,"Total degree"
"40339","FAM221A",1,"Total degree"
"40340","FAM222A",1,"Total degree"
"40341","FAM222B",1,"Total degree"
"40342","FAM227B",1,"Total degree"
"40343","FAM228B",1,"Total degree"
"40344","FAM229A",1,"Total degree"
"40345","FAM229B",1,"Total degree"
"40346","FAM24B",1,"Total degree"
"40347","FAM26F",2,"Total degree"
"40348","FAM32A",1,"Total degree"
"40349","FAM35A",1,"Total degree"
"40350","FAM3A",1,"Total degree"
"40351","FAM3B",2,"Total degree"
"40352","FAM3C",1,"Total degree"
"40353","FAM3D",2,"Total degree"
"40354","FAM46A",2,"Total degree"
"40355","FAM46B",1,"Total degree"
"40356","FAM46C",1,"Total degree"
"40357","FAM47E",1,"Total degree"
"40358","FAM49A",1,"Total degree"
"40359","FAM49B",1,"Total degree"
"40360","FAM50A",3,"Total degree"
"40361","FAM50B",1,"Total degree"
"40362","FAM53A",1,"Total degree"
"40363","FAM53B",1,"Total degree"
"40364","FAM57A",1,"Total degree"
"40365","FAM57B",2,"Total degree"
"40366","FAM58A",2,"Total degree"
"40367","FAM60A",2,"Total degree"
"40368","FAM63A",1,"Total degree"
"40369","FAM63B",1,"Total degree"
"40370","FAM65A",1,"Total degree"
