"","name","Category"
"17003","calcineurin-NFAT signaling cascade","BiologicalProcess"
"17004","cellular response to DNA damage stimulus","BiologicalProcess"
"17005","regulation of alpha-beta T cell activation","BiologicalProcess"
"17006","regulation of cell adhesion","BiologicalProcess"
"17007","positive regulation of nucleotide metabolic process","BiologicalProcess"
"17008","lysine transport","BiologicalProcess"
"17009","positive regulation of mesenchymal stem cell differentiation","BiologicalProcess"
"17010","carbohydrate transmembrane transport","BiologicalProcess"
"17011","RNA 3'-end processing","BiologicalProcess"
"17012","protein to membrane docking","BiologicalProcess"
"17013","phagocytosis, engulfment","BiologicalProcess"
"17014","regulation of muscle organ development","BiologicalProcess"
"17015","neuron recognition","BiologicalProcess"
"17016","inorganic ion transmembrane transport","BiologicalProcess"
"17017","ketone catabolic process","BiologicalProcess"
"17018","establishment or maintenance of bipolar cell polarity","BiologicalProcess"
"17019","response to organic cyclic compound","BiologicalProcess"
"17020","endothelial cell differentiation","BiologicalProcess"
"17021","sensory perception","BiologicalProcess"
"17022","regulation of mRNA catabolic process","BiologicalProcess"
"17023","microtubule organizing center organization","BiologicalProcess"
"17024","hindbrain morphogenesis","BiologicalProcess"
"17025","ribonucleoprotein complex biogenesis","BiologicalProcess"
"17026","intrinsic apoptotic signaling pathway","BiologicalProcess"
"17027","cellular biogenic amine catabolic process","BiologicalProcess"
"17028","DNA-templated transcription, elongation","BiologicalProcess"
"17029","mitochondrial translational elongation","BiologicalProcess"
"17030","insulin-like growth factor receptor signaling pathway","BiologicalProcess"
"17031","body morphogenesis","BiologicalProcess"
"17032","C-terminal protein deglutamylation","BiologicalProcess"
"17033","antigen processing and presentation of peptide antigen via MHC class I","BiologicalProcess"
"17034","cellular chemical homeostasis","BiologicalProcess"
"17035","regulation of cytoplasmic transport","BiologicalProcess"
"17036","lysosome localization","BiologicalProcess"
"17037","methylation","BiologicalProcess"
"17038","positive regulation of nitric-oxide synthase activity","BiologicalProcess"
"17039","regulation of B cell activation","BiologicalProcess"
"17040","heterocycle catabolic process","BiologicalProcess"
"17041","cellular defense response","BiologicalProcess"
"17042","negative regulation of inclusion body assembly","BiologicalProcess"
"17043","single-organism cellular localization","BiologicalProcess"
"17044","polyphosphate catabolic process","BiologicalProcess"
"17045","regulation of translational fidelity","BiologicalProcess"
"17046","L-alpha-amino acid transmembrane transport","BiologicalProcess"
"17047","cytolysis","BiologicalProcess"
"17048","single-organism catabolic process","BiologicalProcess"
"17049","RNA export from nucleus","BiologicalProcess"
"17050","regulation of presynaptic membrane organization","BiologicalProcess"
"17051","response to lipid","BiologicalProcess"
"17052","sphingoid metabolic process","BiologicalProcess"
"17053","dendritic spine development","BiologicalProcess"
"17054","positive regulation of antimicrobial peptide production","BiologicalProcess"
"17055","DNA replication, synthesis of RNA primer","BiologicalProcess"
"17056","negative regulation of MHC class II biosynthetic process","BiologicalProcess"
"17057","organic acid biosynthetic process","BiologicalProcess"
"17058","cobalamin transport","BiologicalProcess"
"17059","acidic amino acid transport","BiologicalProcess"
"17060","negative regulation of ion transport","BiologicalProcess"
"17061","positive regulation of ossification","BiologicalProcess"
"17062","regulation of triglyceride metabolic process","BiologicalProcess"
"17063","protein peptidyl-prolyl isomerization","BiologicalProcess"
"17064","mitochondrial respiratory chain complex I assembly","BiologicalProcess"
"17065","positive regulation of small GTPase mediated signal transduction","BiologicalProcess"
"17066","post-embryonic development","BiologicalProcess"
"17067","midgut development","BiologicalProcess"
"17068","negative regulation of phosphate metabolic process","BiologicalProcess"
"17069","nucleotide-sugar metabolic process","BiologicalProcess"
"17070","regulation of Notch signaling pathway","BiologicalProcess"
"17071","positive regulation of NF-kappaB transcription factor activity","BiologicalProcess"
"17072","glial cell differentiation","BiologicalProcess"
"17073","positive regulation of cellular catabolic process","BiologicalProcess"
"17074","mitochondrial pyruvate transmembrane transport","BiologicalProcess"
"17075","regulation of osteoblast differentiation","BiologicalProcess"
"17076","response to growth factor","BiologicalProcess"
"17077","tRNA wobble position uridine thiolation","BiologicalProcess"
"17078","molting cycle process","BiologicalProcess"
"17079","protein sulfation","BiologicalProcess"
"17080","cellular response to external stimulus","BiologicalProcess"
"17081","regulation of angiogenesis","BiologicalProcess"
"17082","regulation of epithelial cell apoptotic process","BiologicalProcess"
"17083","negative regulation of mitochondrial fusion","BiologicalProcess"
"17084","regulation of vasodilation","BiologicalProcess"
"17085","negative regulation of cell cycle process","BiologicalProcess"
"17086","protein localization to microtubule cytoskeleton","BiologicalProcess"
"17087","cellular response to abiotic stimulus","BiologicalProcess"
"17088","muscle cell differentiation","BiologicalProcess"
"17089","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","BiologicalProcess"
"17090","chondroitin sulfate biosynthetic process","BiologicalProcess"
"17091","positive regulation of binding","BiologicalProcess"
"17092","regulation of superoxide metabolic process","BiologicalProcess"
"17093","regulation of Ral protein signal transduction","BiologicalProcess"
"17094","hippo signaling","BiologicalProcess"
"17095","magnesium ion transmembrane transport","BiologicalProcess"
"17096","neural nucleus development","BiologicalProcess"
"17097","transition metal ion homeostasis","BiologicalProcess"
"17098","positive regulation of transcription from RNA polymerase I promoter","BiologicalProcess"
"17099","negative regulation of very-low-density lipoprotein particle clearance","BiologicalProcess"
"17100","protein side chain deglutamylation","BiologicalProcess"
"17101","regulation of biomineral tissue development","BiologicalProcess"
"17102","adenylate cyclase-modulating G-protein coupled receptor signaling pathway","BiologicalProcess"
"17103","respiratory tube development","BiologicalProcess"
"17104","proteolysis involved in cellular protein catabolic process","BiologicalProcess"
"17105","positive regulation of apoptotic signaling pathway","BiologicalProcess"
"17106","neuron apoptotic process","BiologicalProcess"
"17107","carboxylic acid metabolic process","BiologicalProcess"
"17108","response to antibiotic","BiologicalProcess"
"17109","adenine nucleotide transport","BiologicalProcess"
"17110","vesicle organization","BiologicalProcess"
"17111","RNA phosphodiester bond hydrolysis, endonucleolytic","BiologicalProcess"
"17112","regulation of cyclin-dependent protein serine/threonine kinase activity","BiologicalProcess"
"17113","receptor localization to synapse","BiologicalProcess"
"17114","dendrite morphogenesis","BiologicalProcess"
"17115","positive regulation of protein localization to cell periphery","BiologicalProcess"
"17116","cytoplasmic transport","BiologicalProcess"
"17117","regulation of protein localization to plasma membrane","BiologicalProcess"
"17118","regulation of lipoprotein particle clearance","BiologicalProcess"
"17119","gene silencing","BiologicalProcess"
"17120","mRNA stabilization","BiologicalProcess"
"17121","embryonic organ development","BiologicalProcess"
"17122","negative regulation of leukocyte differentiation","BiologicalProcess"
"17123","acrosome reaction","BiologicalProcess"
"17124","carbohydrate homeostasis","BiologicalProcess"
"17125","plasma membrane organization","BiologicalProcess"
"17126","regulation of cellular amide metabolic process","BiologicalProcess"
"17127","cell morphogenesis involved in neuron differentiation","BiologicalProcess"
"17128","response to bacterium","BiologicalProcess"
"17129","chondroitin sulfate proteoglycan metabolic process","BiologicalProcess"
"17130","regulation of protein catabolic process","BiologicalProcess"
"17131","quaternary ammonium group transport","BiologicalProcess"
"17132","regulation of synapse organization","BiologicalProcess"
"17133","negative regulation of RNA splicing","BiologicalProcess"
"17134","regulation of receptor activity","BiologicalProcess"
"17135","embryonic pattern specification","BiologicalProcess"
"17136","protein-DNA complex subunit organization","BiologicalProcess"
"17137","cell-cell junction assembly","BiologicalProcess"
"17138","purine nucleotide transport","BiologicalProcess"
"17139","positive regulation of transport","BiologicalProcess"
"17140","negative regulation of immune system process","BiologicalProcess"
"17141","protein demethylation","BiologicalProcess"
"17142","regulation of cell projection organization","BiologicalProcess"
"17143","morphogenesis of an epithelial sheet","BiologicalProcess"
"17144","mitotic spindle organization","BiologicalProcess"
"17145","disaccharide metabolic process","BiologicalProcess"
"17146","response to fungus","BiologicalProcess"
"17147","peptidyl-glutamic acid modification","BiologicalProcess"
"17148","protein localization to cell surface","BiologicalProcess"
"17149","cell wall organization or biogenesis","BiologicalProcess"
"17150","digestive tract development","BiologicalProcess"
"17151","protein localization to cilium","BiologicalProcess"
"17152","regulation of MAP kinase activity","BiologicalProcess"
"17153","regulation of protein kinase B signaling","BiologicalProcess"
"17154","regulation of binding","BiologicalProcess"
"17155","regulation of lipid transport","BiologicalProcess"
"17156","RNA splicing, via transesterification reactions","BiologicalProcess"
"17157","response to potassium ion","BiologicalProcess"
"17158","positive regulation of multi-organism process","BiologicalProcess"
"17159","lipid modification","BiologicalProcess"
"17160","positive regulation of I-kappaB kinase/NF-kappaB signaling","BiologicalProcess"
